Zip,City,State,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint
39213,Jackson,MS,32.356489,-90.2106,-6,1,"32.356489, -90.2106"
39520,Bay Saint Louis,MS,30.304327,-89.40705,-6,1,"30.304327, -89.40705"
40294,Louisville,KY,38.188962,-85.676819,-5,1,"38.188962, -85.676819"
44181,Cleveland,OH,41.685744,-81.672797,-5,1,"41.685744, -81.672797"
45232,Cincinnati,OH,39.173409,-84.51295,-5,1,"39.173409, -84.51295"
46055,McCordsville,IN,39.898378,-85.9159,-5,0,"39.898378, -85.9159"
46714,Bluffton,IN,40.728816,-85.16565,-5,0,"40.728816, -85.16565"
32536,Crestview,FL,30.760184,-86.58533,-6,1,"30.760184, -86.58533"
33631,Tampa,FL,27.871964,-82.438841,-5,1,"27.871964, -82.438841"
34797,Yalaha,FL,28.744182,-81.81859,-5,1,"28.744182, -81.81859"
34945,Fort Pierce,FL,27.431607,-80.4915,-5,1,"27.431607, -80.4915"
81332,Rico,CO,37.713158,-108.02585,-7,1,"37.713158, -108.02585"
97390,Tidewater,OR,44.309872,-123.83344,-8,1,"44.309872, -123.83344"
01841,Lawrence,MA,42.71159,-71.16667,-5,1,"42.71159, -71.16667"
02062,Norwood,MA,42.185974,-71.20166,-5,1,"42.185974, -71.20166"
02364,Kingston,MA,41.993102,-70.73827,-5,1,"41.993102, -70.73827"
38926,Elliott,MS,33.689476,-89.758302,-6,1,"33.689476, -89.758302"
40873,Wallins Creek,KY,36.823334,-83.41058,-5,1,"36.823334, -83.41058"
56751,Roseau,MN,48.817919,-95.75167,-6,1,"48.817919, -95.75167"
58763,New Town,ND,47.983034,-102.54126,-6,1,"47.983034, -102.54126"
59006,Ballantine,MT,45.947154,-108.0969,-7,1,"45.947154, -108.0969"
59424,Coffee Creek,MT,47.383325,-110.02055,-7,1,"47.383325, -110.02055"
53097,Mequon,WI,43.234506,-88.00914,-6,1,"43.234506, -88.00914"
44413,East Palestine,OH,40.838456,-80.54601,-5,1,"40.838456, -80.54601"
44842,Loudonville,OH,40.639849,-82.2246,-5,1,"40.639849, -82.2246"
47030,Metamora,IN,39.428752,-85.13141,-5,0,"39.428752, -85.13141"
51636,Coin,IA,40.671163,-95.21698,-6,1,"40.671163, -95.21698"
42755,Leitchfield,KY,37.471943,-86.343941,-6,1,"37.471943, -86.343941"
43084,Woodstock,OH,40.145952,-83.52488,-5,1,"40.145952, -83.52488"
61279,Reynolds,IL,41.31653,-90.70671,-6,1,"41.31653, -90.70671"
63030,Fletcher,MO,38.129238,-90.74342,-6,1,"38.129238, -90.74342"
63180,Saint Louis,MO,38.6531,-90.243462,-6,1,"38.6531, -90.243462"
63703,Cape Girardeau,MO,37.291432,-89.54065,-6,1,"37.291432, -89.54065"
64443,Easton,MO,39.742355,-94.65253,-6,1,"39.742355, -94.65253"
48086,Southfield,MI,42.660091,-83.3863,-5,1,"42.660091, -83.3863"
30439,Metter,GA,32.414401,-82.05534,-5,1,"32.414401, -82.05534"
32181,Pomona Park,FL,29.488583,-81.6088,-5,1,"29.488583, -81.6088"
32956,Rockledge,FL,28.329785,-80.732327,-5,1,"28.329785, -80.732327"
33831,Bartow,FL,27.955426,-81.951673,-5,1,"27.955426, -81.951673"
20091,Washington,DC,38.893311,-77.014647,-5,1,"38.893311, -77.014647"
21117,Owings Mills,MD,39.419105,-76.78388,-5,1,"39.419105, -76.78388"
21297,Baltimore,MD,39.284707,-76.620489,-5,1,"39.284707, -76.620489"
24015,Roanoke,VA,37.258787,-79.97816,-5,1,"37.258787, -79.97816"
14572,Wayland,NY,42.569876,-77.57637,-5,1,"42.569876, -77.57637"
16666,Osceola Mills,PA,40.85258,-78.28335,-5,1,"40.85258, -78.28335"
17018,Dauphin,PA,40.385623,-76.92332,-5,1,"40.385623, -76.92332"
17249,Rockhill Furnace,PA,40.242927,-77.90043,-5,1,"40.242927, -77.90043"
12239,Albany,NY,42.614852,-73.970812,-5,1,"42.614852, -73.970812"
12734,Ferndale,NY,41.734913,-74.75013,-5,1,"41.734913, -74.75013"
13143,Red Creek,NY,43.235909,-76.71545,-5,1,"43.235909, -76.71545"
14273,Buffalo,NY,42.75495,-78.784908,-5,1,"42.75495, -78.784908"
24827,Cyclone,WV,37.742953,-81.67951,-5,1,"37.742953, -81.67951"
25779,Huntington,WV,38.413384,-82.277401,-5,1,"38.413384, -82.277401"
26070,Wellsburg,WV,40.266698,-80.59709,-5,1,"40.266698, -80.59709"
35176,Vandiver,AL,33.4776,-86.5126,-6,1,"33.4776, -86.5126"
35206,Birmingham,AL,33.568573,-86.72163,-6,1,"33.568573, -86.72163"
36108,Montgomery,AL,32.353188,-86.36037,-6,1,"32.353188, -86.36037"
18656,Sweet Valley,PA,41.310649,-76.19316,-5,1,"41.310649, -76.19316"
19484,Valley Forge,PA,40.211896,-75.35586,-5,1,"40.211896, -75.35586"
27375,Wentworth,NC,36.392135,-79.773094,-5,1,"36.392135, -79.773094"
27870,Roanoke Rapids,NC,36.448592,-77.67144,-5,1,"36.448592, -77.67144"
29210,Columbia,SC,34.041646,-81.10624,-5,1,"34.041646, -81.10624"
95487,Vineburg,CA,38.463088,-122.989975,-8,1,"38.463088, -122.989975"
95950,Grimes,CA,39.070128,-121.8981,-8,1,"39.070128, -121.8981"
94029,Menlo Park,CA,37.381144,-122.334825,-8,1,"37.381144, -122.334825"
16820,Aaronsburg,PA,40.908997,-77.42424,-5,1,"40.908997, -77.42424"
18701,Wilkes Barre,PA,41.243181,-75.88438,-5,1,"41.243181, -75.88438"
33938,Murdock,FL,26.901981,-82.000005,-5,1,"26.901981, -82.000005"
25093,Gordon,WV,37.997105,-81.71704,-5,1,"37.997105, -81.71704"
28344,Godwin,NC,35.171062,-78.63648,-5,1,"35.171062, -78.63648"
06443,Madison,CT,41.298648,-72.60938,-5,1,"41.298648, -72.60938"
06531,New Haven,CT,41.365709,-72.927507,-5,1,"41.365709, -72.927507"
08544,Princeton,NJ,40.349206,-74.652811,-5,1,"40.349206, -74.652811"
12883,Ticonderoga,NY,43.858226,-73.45414,-5,1,"43.858226, -73.45414"
13354,Holland Patent,NY,43.261526,-75.25705,-5,1,"43.261526, -75.25705"
01913,Amesbury,MA,42.854423,-70.93547,-5,1,"42.854423, -70.93547"
70647,Iowa,LA,30.243213,-93.00386,-6,1,"30.243213, -93.00386"
71350,Mansura,LA,31.067379,-92.05447,-6,1,"31.067379, -92.05447"
48044,Macomb,MI,42.650265,-82.93416,-5,1,"42.650265, -82.93416"
48227,Detroit,MI,42.388786,-83.1918,-5,1,"42.388786, -83.1918"
49822,Deerton,MI,46.470986,-87.06843,-5,1,"46.470986, -87.06843"
78620,Dripping Springs,TX,30.24108,-98.10753,-6,1,"30.24108, -98.10753"
79078,Sanford,TX,35.71177,-101.54716,-6,1,"35.71177, -101.54716"
88054,Radium Springs,NM,32.488841,-106.914575,-7,1,"32.488841, -106.914575"
88426,Logan,NM,35.348463,-103.39045,-7,1,"35.348463, -103.39045"
94303,Palo Alto,CA,37.449888,-122.12749,-8,1,"37.449888, -122.12749"
97041,Mount Hood Parkdale,OR,45.503224,-121.59252,-8,1,"45.503224, -121.59252"
75564,Lodi,TX,32.880182,-94.27725,-6,1,"32.880182, -94.27725"
78021,Fowlerton,TX,28.52856,-98.80845,-6,1,"28.52856, -98.80845"
67905,Liberal,KS,37.021641,-100.938049,-6,1,"37.021641, -100.938049"
68350,Endicott,NE,40.061702,-97.07633,-6,1,"40.061702, -97.07633"
45845,Fort Loramie,OH,40.338583,-84.38348,-5,1,"40.338583, -84.38348"
12863,Rock City Falls,NY,43.067531,-73.93002,-5,1,"43.067531, -73.93002"
46411,Merrillville,IN,41.461543,-87.372779,-6,1,"41.461543, -87.372779"
31836,Woodland,GA,32.797475,-84.54095,-5,1,"32.797475, -84.54095"
27043,Pinnacle,NC,36.331502,-80.4417,-5,1,"36.331502, -80.4417"
32502,Pensacola,FL,30.474288,-87.225691,-6,1,"30.474288, -87.225691"
20436,Washington,DC,38.895927,-77.021068,-5,1,"38.895927, -77.021068"
80826,Limon,CO,39.041435,-103.604851,-7,1,"39.041435, -103.604851"
81630,De Beque,CO,39.378823,-108.34069,-7,1,"39.378823, -108.34069"
84701,Richfield,UT,38.765929,-112.08397,-7,1,"38.765929, -112.08397"
64108,Kansas City,MO,39.084554,-94.58296,-6,1,"39.084554, -94.58296"
72115,North Little Rock,AR,34.751918,-92.392487,-6,1,"34.751918, -92.392487"
72203,Little Rock,AR,34.883484,-92.390766,-6,1,"34.883484, -92.390766"
74845,Hanna,OK,35.203729,-95.90822,-6,1,"35.203729, -95.90822"
76345,Fort Worth,TX,32.38253,-98.404816,-6,1,"32.38253, -98.404816"
78002,Atascosa,TX,29.288108,-98.72878,-6,1,"29.288108, -98.72878"
66901,Concordia,KS,39.568803,-97.64627,-6,1,"39.568803, -97.64627"
67101,Maize,KS,37.775593,-97.46797,-6,1,"37.775593, -97.46797"
70748,Jackson,LA,30.826285,-91.22812,-6,1,"30.826285, -91.22812"
70837,Baton Rouge,LA,30.51589,-91.080373,-6,1,"30.51589, -91.080373"
71079,Summerfield,LA,32.937726,-92.80471,-6,1,"32.937726, -92.80471"
98383,Silverdale,WA,47.667257,-122.69055,-8,1,"47.667257, -122.69055"
95982,Sutter,CA,39.16855,-121.76465,-8,1,"39.16855, -121.76465"
93710,Fresno,CA,36.825582,-119.76358,-8,1,"36.825582, -119.76358"
61017,Coleta,IL,41.902977,-89.804293,-6,1,"41.902977, -89.804293"
61241,Colona,IL,41.483484,-90.34046,-6,1,"41.483484, -90.34046"
61270,Morrison,IL,41.819003,-89.96623,-6,1,"41.819003, -89.96623"
61354,Peru,IL,41.330789,-89.1299,-6,1,"41.330789, -89.1299"
68722,Butte,NE,42.923088,-98.85921,-6,1,"42.923088, -98.85921"
79567,Winters,TX,31.965685,-99.93471,-6,1,"31.965685, -99.93471"
65764,Tunas,MO,37.827158,-92.98423,-6,1,"37.827158, -92.98423"
67840,Englewood,KS,37.040749,-99.98903,-6,1,"37.040749, -99.98903"
56174,Storden,MN,44.031366,-95.30674,-6,1,"44.031366, -95.30674"
56260,Maynard,MN,44.943885,-95.48031,-6,1,"44.943885, -95.48031"
62846,Ina,IL,38.149474,-88.89634,-6,1,"38.149474, -88.89634"
62870,Odin,IL,38.614141,-89.04738,-6,1,"38.614141, -89.04738"
63047,Hematite,MO,38.194104,-90.472495,-6,1,"38.194104, -90.472495"
72451,Paragould,AR,36.11635,-90.525077,-6,1,"36.11635, -90.525077"
73639,Custer City,OK,35.70364,-98.93351,-6,1,"35.70364, -98.93351"
75149,Mesquite,TX,32.767329,-96.60759,-6,1,"32.767329, -96.60759"
75185,Mesquite,TX,32.740332,-96.561846,-6,1,"32.740332, -96.561846"
83848,Nordman,ID,48.649023,-116.89426,-8,1,"48.649023, -116.89426"
90011,Los Angeles,CA,34.007063,-118.25868,-8,1,"34.007063, -118.25868"
92002,Carlsbad,CA,33.198032,-117.234701,-8,1,"33.198032, -117.234701"
92841,Garden Grove,CA,33.786915,-117.98224,-8,1,"33.786915, -117.98224"
93711,Fresno,CA,36.831723,-119.83198,-8,1,"36.831723, -119.83198"
98073,Redmond,WA,47.432251,-121.803388,-8,1,"47.432251, -121.803388"
95741,Rancho Cordova,CA,38.377411,-121.444429,-8,1,"38.377411, -121.444429"
95922,Camptonville,CA,39.469943,-121.07321,-8,1,"39.469943, -121.07321"
97238,Portland,OR,45.580557,-122.374776,-8,1,"45.580557, -122.374776"
04217,Bethel,ME,44.372129,-70.8175,-5,1,"44.372129, -70.8175"
04613,Birch Harbor,ME,44.378868,-68.02915,-5,1,"44.378868, -68.02915"
06750,Bantam,CT,41.721024,-73.24774,-5,1,"41.721024, -73.24774"
01081,Wales,MA,42.058024,-72.22517,-5,1,"42.058024, -72.22517"
52573,Mount Sterling,IA,40.620468,-91.93352,-6,1,"40.620468, -91.93352"
42558,Tateville,KY,36.94919,-84.581482,-5,1,"36.94919, -84.581482"
47011,Bennington,IN,38.848761,-85.07263,-5,0,"38.848761, -85.07263"
02830,Harrisville,RI,41.976659,-71.64969,-5,1,"41.976659, -71.64969"
04353,Whitefield,ME,44.209878,-69.60427,-5,1,"44.209878, -69.60427"
05158,Westminster,VT,43.093695,-72.45054,-5,1,"43.093695, -72.45054"
05651,East Montpelier,VT,44.282269,-72.48983,-5,1,"44.282269, -72.48983"
06372,Old Mystic,CT,41.388216,-71.949548,-5,1,"41.388216, -71.949548"
14781,Sherman,NY,42.160982,-79.59738,-5,1,"42.160982, -79.59738"
15467,New Geneva,PA,39.932084,-79.65217,-5,1,"39.932084, -79.65217"
15666,Mount Pleasant,PA,40.150143,-79.52492,-5,1,"40.150143, -79.52492"
88221,Carlsbad,NM,32.342033,-104.293691,-7,1,"32.342033, -104.293691"
89440,Virginia City,NV,39.298192,-119.65351,-8,1,"39.298192, -119.65351"
91017,Monrovia,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
92170,San Diego,CA,33.016928,-116.846046,-8,1,"33.016928, -116.846046"
92604,Irvine,CA,33.68762,-117.78852,-8,1,"33.68762, -117.78852"
93102,Santa Barbara,CA,34.262834,-119.848555,-8,1,"34.262834, -119.848555"
79948,El Paso,TX,31.694842,-106.299987,-7,1,"31.694842, -106.299987"
73028,Crescent,OK,35.96375,-97.63071,-6,1,"35.96375, -97.63071"
95405,Santa Rosa,CA,38.438161,-122.67419,-8,1,"38.438161, -122.67419"
96847,Honolulu,HI,24.859832,-168.021815,-10,0,"24.859832, -168.021815"
97215,Portland,OR,45.514241,-122.60089,-8,1,"45.514241, -122.60089"
65468,Eunice,MO,37.260073,-91.79134,-6,1,"37.260073, -91.79134"
28672,Scottville,NC,36.414156,-81.492983,-5,1,"36.414156, -81.492983"
29568,Longs,SC,33.915705,-78.74796,-5,1,"33.915705, -78.74796"
30448,Nunez,GA,32.49126,-82.36787,-5,1,"32.49126, -82.36787"
30833,Wrens,GA,33.200325,-82.37625,-5,1,"33.200325, -82.37625"
12748,Jeffersonville,NY,41.774223,-74.92211,-5,1,"41.774223, -74.92211"
63674,Tiff,MO,38.038731,-90.65623,-6,1,"38.038731, -90.65623"
49852,Loretto,MI,45.781167,-87.81759,-6,1,"45.781167, -87.81759"
50131,Johnston,IA,41.674757,-93.71865,-6,1,"41.674757, -93.71865"
50268,What Cheer,IA,41.403794,-92.3541,-6,1,"41.403794, -92.3541"
56142,Ivanhoe,MN,44.476959,-96.23,-6,1,"44.476959, -96.23"
47737,Evansville,IN,37.997128,-87.574963,-6,1,"37.997128, -87.574963"
51463,Templeton,IA,41.910011,-94.92775,-6,1,"41.910011, -94.92775"
52332,Shellsburg,IA,42.093056,-91.88379,-6,1,"42.093056, -91.88379"
52651,Stockport,IA,40.87657,-91.81242,-6,1,"40.87657, -91.81242"
55588,Monticello,MN,44.989512,-93.880245,-6,1,"44.989512, -93.880245"
48866,Ovid,MI,42.997636,-84.37643,-5,1,"42.997636, -84.37643"
49233,Cement City,MI,42.071196,-84.3494,-5,1,"42.071196, -84.3494"
57479,Warner,SD,45.321875,-98.46429,-6,1,"45.321875, -98.46429"
58109,Fargo,ND,46.82352,-96.8148,-6,1,"46.82352, -96.8148"
58380,Tolna,ND,47.836237,-98.51502,-6,1,"47.836237, -98.51502"
72613,Beaver,AR,36.431111,-93.699392,-6,1,"36.431111, -93.699392"
72851,New Blaine,AR,35.289176,-93.44323,-6,1,"35.289176, -93.44323"
49774,Pickford,MI,46.165132,-84.33219,-5,1,"46.165132, -84.33219"
49813,Cedar River,MI,45.435313,-87.37679,-6,1,"45.435313, -87.37679"
50237,Runnells,IA,41.536205,-93.38182,-6,1,"41.536205, -93.38182"
51239,Hull,IA,43.192342,-96.15012,-6,1,"43.192342, -96.15012"
70421,Akers,LA,30.612371,-90.405312,-6,1,"30.612371, -90.405312"
71601,Pine Bluff,AR,34.215648,-91.98841,-6,1,"34.215648, -91.98841"
31020,Dry Branch,GA,32.719907,-83.4905,-5,1,"32.719907, -83.4905"
38555,Crossville,TN,35.929314,-85.05926,-6,1,"35.929314, -85.05926"
47345,Greens Fork,IN,39.883711,-85.04618,-5,0,"39.883711, -85.04618"
34689,Tarpon Springs,FL,28.149691,-82.75339,-5,1,"28.149691, -82.75339"
35406,Tuscaloosa,AL,33.271585,-87.50611,-6,1,"33.271585, -87.50611"
35621,Eva,AL,34.334972,-86.71847,-6,1,"34.334972, -86.71847"
27599,Chapel Hill,NC,36.05251,-79.107692,-5,1,"36.05251, -79.107692"
41234,Meally,KY,37.795418,-82.7337,-5,1,"37.795418, -82.7337"
41421,Elkfork,KY,37.997666,-83.16103,-5,1,"37.997666, -83.16103"
24280,Rosedale,VA,36.954936,-81.94252,-5,1,"36.954936, -81.94252"
25916,Sabine,WV,37.677563,-81.50071,-5,1,"37.677563, -81.50071"
25011,Bancroft,WV,38.508675,-81.84134,-5,1,"38.508675, -81.84134"
50143,Leighton,IA,41.324195,-92.80631,-6,1,"41.324195, -92.80631"
52140,Dorchester,IA,43.442183,-91.53338,-6,1,"43.442183, -91.53338"
52534,Beacon,IA,41.273646,-92.68082,-6,1,"41.273646, -92.68082"
72153,Shirley,AR,35.619538,-92.32589,-6,1,"35.619538, -92.32589"
72429,Fisher,AR,35.49293,-90.95873,-6,1,"35.49293, -90.95873"
74963,Watson,OK,34.37769,-94.55278,-6,1,"34.37769, -94.55278"
75119,Ennis,TX,32.331239,-96.61962,-6,1,"32.331239, -96.61962"
11743,Huntington,NY,40.867498,-73.41146,-5,1,"40.867498, -73.41146"
12801,Glens Falls,NY,43.312104,-73.64825,-5,1,"43.312104, -73.64825"
13610,Rodman,NY,43.818705,-75.480342,-5,1,"43.818705, -75.480342"
20106,Amissville,VA,38.683116,-77.99031,-5,1,"38.683116, -77.99031"
22307,Alexandria,VA,38.774863,-77.0593,-5,1,"38.774863, -77.0593"
23692,Yorktown,VA,37.178417,-76.46751,-5,1,"37.178417, -76.46751"
04961,North New Portland,ME,45.056328,-70.08652,-5,1,"45.056328, -70.08652"
06061,Pine Meadow,CT,41.874382,-72.967958,-5,1,"41.874382, -72.967958"
06840,New Canaan,CT,41.150146,-73.49178,-5,1,"41.150146, -73.49178"
07605,Leonia,NJ,40.862685,-73.98551,-5,1,"40.862685, -73.98551"
16133,Jackson Center,PA,41.274408,-80.12409,-5,1,"41.274408, -80.12409"
11944,Greenport,NY,41.103838,-72.36729,-5,1,"41.103838, -72.36729"
12701,Monticello,NY,41.653071,-74.69748,-5,1,"41.653071, -74.69748"
10992,Washingtonville,NY,41.428269,-74.16178,-5,1,"41.428269, -74.16178"
18710,Wilkes Barre,PA,41.272248,-75.880146,-5,1,"41.272248, -75.880146"
81058,Manzanola,CO,38.107593,-103.86848,-7,1,"38.107593, -103.86848"
81210,Almont,CO,38.778749,-106.62831,-7,1,"38.778749, -106.62831"
84774,Toquerville,UT,37.250749,-113.27491,-7,1,"37.250749, -113.27491"
86337,Seligman,AZ,35.334394,-113.05774,-7,0,"35.334394, -113.05774"
87121,Albuquerque,NM,35.051247,-106.74258,-7,1,"35.051247, -106.74258"
87820,Aragon,NM,33.871414,-108.57547,-7,1,"33.871414, -108.57547"
93930,King City,CA,36.21106,-121.05986,-8,1,"36.21106, -121.05986"
94597,Walnut Creek,CA,37.777208,-121.955399,-8,1,"37.777208, -121.955399"
94975,Petaluma,CA,38.463088,-122.989975,-8,1,"38.463088, -122.989975"
95585,Leggett,CA,39.860285,-123.71685,-8,1,"39.860285, -123.71685"
97207,Portland,OR,45.480324,-122.711117,-8,1,"45.480324, -122.711117"
53919,Brandon,WI,43.734566,-88.78585,-6,1,"43.734566, -88.78585"
53958,Reedsburg,WI,43.393767,-89.95589,-6,1,"43.393767, -89.95589"
14113,North Java,NY,42.672162,-78.33745,-5,1,"42.672162, -78.33745"
14771,Canadice,NY,42.737181,-77.519784,-5,1,"42.737181, -77.519784"
14788,Westons Mills,NY,42.062125,-78.377974,-5,1,"42.062125, -78.377974"
06282,Woodstock Valley,CT,41.943199,-72.0728,-5,1,"41.943199, -72.0728"
06519,New Haven,CT,41.295197,-72.93673,-5,1,"41.295197, -72.93673"
19043,Holmes,PA,39.899812,-75.30893,-5,1,"39.899812, -75.30893"
19903,Dover,DE,39.10868,-75.448023,-5,1,"39.10868, -75.448023"
20816,Bethesda,MD,38.958377,-77.11425,-5,1,"38.958377, -77.11425"
02341,Hanson,MA,42.059434,-70.86205,-5,1,"42.059434, -70.86205"
17263,State Line,PA,39.724825,-77.718629,-5,1,"39.724825, -77.718629"
10964,Palisades,NY,41.011464,-73.92585,-5,1,"41.011464, -73.92585"
23308,Bloxom,VA,37.828492,-75.61896,-5,1,"37.828492, -75.61896"
00721,Palmer,PR,18.364161,-65.778288,-4,0,"18.364161, -65.778288"
00970,Guaynabo,PR,18.359143,-66.112295,-4,0,"18.359143, -66.112295"
12740,Grahamsville,NY,41.85304,-74.52915,-5,1,"41.85304, -74.52915"
12779,South Fallsburg,NY,41.705649,-74.62985,-5,1,"41.705649, -74.62985"
26542,Masontown,WV,39.561031,-79.79533,-5,1,"39.561031, -79.79533"
28081,Kannapolis,NC,35.499521,-80.64447,-5,1,"35.499521, -80.64447"
11043,New Hyde Park,NY,40.754757,-73.601772,-5,1,"40.754757, -73.601772"
47935,Crawfordsville,IN,40.040014,-86.893614,-5,0,"40.040014, -86.893614"
43344,Richwood,OH,40.430758,-83.32103,-5,1,"40.430758, -83.32103"
37155,Saint Bethlehem,TN,36.477428,-87.377197,-6,1,"36.477428, -87.377197"
38583,Sparta,TN,35.943026,-85.45113,-6,1,"35.943026, -85.45113"
57340,Fulton,SD,43.772732,-97.8416,-6,1,"43.772732, -97.8416"
44118,Cleveland,OH,41.499202,-81.55434,-5,1,"41.499202, -81.55434"
44901,Mansfield,OH,40.850833,-82.511369,-5,1,"40.850833, -82.511369"
45330,Gratis,OH,39.647494,-84.52749,-5,1,"39.647494, -84.52749"
34481,Ocala,FL,29.124611,-82.32271,-5,1,"29.124611, -82.32271"
35893,Huntsville,AL,34.733964,-86.522913,-6,1,"34.733964, -86.522913"
50271,Williams,IA,42.486287,-93.54644,-6,1,"42.486287, -93.54644"
51015,Climbing Hill,IA,42.345024,-96.087523,-6,1,"42.345024, -96.087523"
39335,Lauderdale,MS,32.517145,-88.51801,-6,1,"32.517145, -88.51801"
47308,Muncie,IN,40.227938,-85.396685,-5,0,"40.227938, -85.396685"
45111,Camp Dennison,OH,39.195516,-84.29093,-5,1,"39.195516, -84.29093"
45326,Fletcher,OH,40.144131,-84.10429,-5,1,"40.144131, -84.10429"
54842,Hawthorne,WI,46.513247,-91.84824,-6,1,"46.513247, -91.84824"
54979,Van Dyne,WI,43.877109,-88.52573,-6,1,"43.877109, -88.52573"
66048,Leavenworth,KS,39.298776,-94.93555,-6,1,"39.298776, -94.93555"
59724,Dell,MT,45.149805,-112.70073,-7,1,"45.149805, -112.70073"
47868,Poland,IN,39.414547,-86.90202,-5,0,"39.414547, -86.90202"
48332,Farmington,MI,42.660091,-83.3863,-5,1,"42.660091, -83.3863"
48529,Burton,MI,42.972477,-83.67085,-5,1,"42.972477, -83.67085"
48808,Bath,MI,42.821233,-84.46099,-5,1,"42.821233, -84.46099"
56377,Sartell,MN,45.622966,-94.20959,-6,1,"45.622966, -94.20959"
43008,Buckeye Lake,OH,39.93398,-82.47932,-5,1,"39.93398, -82.47932"
49796,Walloon Lake,MI,45.269001,-84.9475,-5,1,"45.269001, -84.9475"
50160,Martensdale,IA,41.373193,-93.74093,-6,1,"41.373193, -93.74093"
50528,Cylinder,IA,43.117331,-94.54767,-6,1,"43.117331, -94.54767"
68368,Hallam,NE,40.563073,-96.78914,-6,1,"40.563073, -96.78914"
40293,Louisville,KY,38.188962,-85.676819,-5,1,"38.188962, -85.676819"
40546,Lexington,KY,38.028269,-84.471505,-5,1,"38.028269, -84.471505"
46581,Warsaw,IN,41.239365,-85.864267,-5,0,"41.239365, -85.864267"
64748,Golden City,MO,37.371365,-94.09057,-6,1,"37.371365, -94.09057"
64620,Altamont,MO,39.900508,-94.08876,-6,1,"39.900508, -94.08876"
65742,Rogersville,MO,37.122896,-93.0784,-6,1,"37.122896, -93.0784"
76842,Fredonia,TX,30.92753,-99.08975,-6,1,"30.92753, -99.08975"
78062,Peggy,TX,28.919999,-98.552942,-6,1,"28.919999, -98.552942"
80305,Boulder,CO,39.979691,-105.252586,-7,1,"39.979691, -105.252586"
83442,Rigby,ID,43.67511,-111.87407,-7,1,"43.67511, -111.87407"
83531,Fenn,ID,45.889314,-115.557407,-8,1,"45.889314, -115.557407"
83672,Weiser,ID,44.310781,-116.93326,-7,1,"44.310781, -116.93326"
60088,Great Lakes,IL,42.312372,-87.85284,-6,1,"42.312372, -87.85284"
62079,Piasa,IL,39.115848,-90.13336,-6,1,"39.115848, -90.13336"
62233,Chester,IL,37.921816,-89.82842,-6,1,"37.921816, -89.82842"
56637,Talmoon,MN,47.611885,-93.83267,-6,1,"47.611885, -93.83267"
57218,Brandt,SD,44.652381,-96.5922,-6,1,"44.652381, -96.5922"
58270,Park River,ND,48.39642,-97.78025,-6,1,"48.39642, -97.78025"
78628,Georgetown,TX,30.674349,-97.72338,-6,1,"30.674349, -97.72338"
62468,Toledo,IL,39.273828,-88.25646,-6,1,"39.273828, -88.25646"
62975,Pomona,IL,37.618822,-89.3617,-6,1,"37.618822, -89.3617"
73541,Fletcher,OK,34.809495,-98.19821,-6,1,"34.809495, -98.19821"
24313,Barren Springs,VA,36.909335,-80.80411,-5,1,"36.909335, -80.80411"
24884,Squire,WV,37.249595,-81.55208,-5,1,"37.249595, -81.55208"
25331,Charleston,WV,38.296818,-81.554655,-5,1,"38.296818, -81.554655"
13813,Nineveh,NY,42.163814,-75.55149,-5,1,"42.163814, -75.55149"
16434,Spartansburg,PA,41.803172,-79.68296,-5,1,"41.803172, -79.68296"
17094,Thompsontown,PA,40.574018,-77.23385,-5,1,"40.574018, -77.23385"
21002,Perryman,MD,39.487519,-76.199871,-5,1,"39.487519, -76.199871"
22121,Mount Vernon,VA,38.830912,-77.432252,-5,1,"38.830912, -77.432252"
22728,Midland,VA,38.587503,-77.70952,-5,1,"38.587503, -77.70952"
11210,Brooklyn,NY,40.627946,-73.94552,-5,1,"40.627946, -73.94552"
27343,Semora,NC,36.495772,-79.09331,-5,1,"36.495772, -79.09331"
28016,Bessemer City,NC,35.292581,-81.28723,-5,1,"35.292581, -81.28723"
17844,Mifflinburg,PA,40.928666,-77.05294,-5,1,"40.928666, -77.05294"
17923,Branchdale,PA,40.670753,-76.32397,-5,1,"40.670753, -76.32397"
18829,Le Raysville,PA,41.837903,-76.17415,-5,1,"41.837903, -76.17415"
28793,Hendersonville,NC,35.292714,-82.503611,-5,1,"35.292714, -82.503611"
56055,Lake Crystal,MN,44.128212,-94.23883,-6,1,"44.128212, -94.23883"
38235,McLemoresville,TN,35.992987,-88.57656,-6,1,"35.992987, -88.57656"
07878,Mount Tabor,NJ,40.872866,-74.47843,-5,1,"40.872866, -74.47843"
07881,Wallpack Center,NJ,41.125646,-74.917711,-5,1,"41.125646, -74.917711"
10012,New York,NY,40.72596,-73.99834,-5,1,"40.72596, -73.99834"
12008,Alplaus,NY,42.853043,-73.9029,-5,1,"42.853043, -73.9029"
12747,Hurleyville,NY,41.752458,-74.66996,-5,1,"41.752458, -74.66996"
15476,Ronco,PA,39.869675,-79.922,-5,1,"39.869675, -79.922"
16852,Madisonburg,PA,40.92744,-77.52998,-5,1,"40.92744, -77.52998"
02747,North Dartmouth,MA,41.637916,-70.99076,-5,1,"41.637916, -70.99076"
77003,Houston,TX,29.749278,-95.34741,-6,1,"29.749278, -95.34741"
