Zip,City,State,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint
06722,Waterbury,CT,41.365709,-72.927507,-5,1,"41.365709, -72.927507"
14614,Rochester,NY,43.155863,-77.61519,-5,1,"43.155863, -77.61519"
15076,Russellton,PA,40.61517,-79.83394,-5,1,"40.61517, -79.83394"
10024,New York,NY,40.786387,-73.97709,-5,1,"40.786387, -73.97709"
12042,Climax,NY,42.403719,-73.90875,-5,1,"42.403719, -73.90875"
12149,Richmondville,NY,42.63119,-74.572,-5,1,"42.63119, -74.572"
00939,San Juan,PR,18.410462,-66.060533,-4,0,"18.410462, -66.060533"
44614,Canal Fulton,OH,40.886688,-81.58327,-5,1,"40.886688, -81.58327"
40060,Raywick,KY,37.533395,-85.43588,-5,1,"37.533395, -85.43588"
40380,Stanton,KY,37.838747,-83.8099,-5,1,"37.838747, -83.8099"
67154,Whitewater,KS,37.963712,-97.12193,-6,1,"37.963712, -97.12193"
63382,Vandalia,MO,39.310099,-91.48862,-6,1,"39.310099, -91.48862"
58430,Denhoff,ND,47.581276,-100.27173,-6,1,"47.581276, -100.27173"
61378,West Brooklyn,IL,41.722744,-89.15601,-6,1,"41.722744, -89.15601"
62075,Nokomis,IL,39.299771,-89.2864,-6,1,"39.299771, -89.2864"
47714,Evansville,IN,37.959092,-87.52468,-6,1,"37.959092, -87.52468"
47747,Evansville,IN,37.997128,-87.574963,-6,1,"37.997128, -87.574963"
71154,Shreveport,LA,32.607556,-93.75256,-6,1,"32.607556, -93.75256"
72027,Center Ridge,AR,35.365909,-92.57876,-6,1,"35.365909, -92.57876"
72105,Jones Mill,AR,34.437118,-92.89278,-6,1,"34.437118, -92.89278"
73673,Willow,OK,35.04655,-99.58042,-6,1,"35.04655, -99.58042"
45206,Cincinnati,OH,39.127527,-84.48832,-5,1,"39.127527, -84.48832"
56534,Erhard,MN,46.470638,-96.01013,-6,1,"46.470638, -96.01013"
51639,Farragut,IA,40.707376,-95.47445,-6,1,"40.707376, -95.47445"
53079,Saint Cloud,WI,43.808108,-88.18164,-6,1,"43.808108, -88.18164"
37401,Chattanooga,TN,35.017818,-85.206426,-5,1,"35.017818, -85.206426"
38106,Memphis,TN,35.103019,-90.04017,-6,1,"35.103019, -90.04017"
30166,Carrollton,GA,33.571329,-85.030663,-5,1,"33.571329, -85.030663"
30268,Palmetto,GA,33.527793,-84.69453,-5,1,"33.527793, -84.69453"
32234,Jacksonville,FL,30.226463,-81.98364,-5,1,"30.226463, -81.98364"
32693,Trenton,FL,29.598935,-82.82752,-5,1,"29.598935, -82.82752"
33585,Sumterville,FL,28.754347,-82.06126,-5,1,"28.754347, -82.06126"
45303,Ansonia,OH,40.215278,-84.6477,-5,1,"40.215278, -84.6477"
47331,Connersville,IN,39.644794,-85.14929,-5,0,"39.644794, -85.14929"
42154,Knob Lick,KY,37.066581,-85.73482,-6,1,"37.066581, -85.73482"
13747,Colliersville,NY,42.505122,-74.982056,-5,1,"42.505122, -74.982056"
15412,Allenport,PA,40.100345,-79.846,-5,1,"40.100345, -79.846"
04034,Freeport,ME,44.408078,-70.470703,-5,1,"44.408078, -70.470703"
04496,Winterport,ME,44.657697,-68.8957,-5,1,"44.657697, -68.8957"
23233,Richmond,VA,37.622465,-77.61965,-5,1,"37.622465, -77.61965"
21742,Hagerstown,MD,39.658897,-77.68297,-5,1,"39.658897, -77.68297"
13134,Peterboro,NY,42.968619,-75.679351,-5,1,"42.968619, -75.679351"
02019,Bellingham,MA,42.075122,-71.47953,-5,1,"42.075122, -71.47953"
02703,Attleboro,MA,41.928099,-71.31456,-5,1,"41.928099, -71.31456"
59081,Silver Gate,MT,45.006307,-109.98238,-7,1,"45.006307, -109.98238"
57578,Wewela,SD,43.026834,-99.81844,-6,1,"43.026834, -99.81844"
33955,Punta Gorda,FL,26.837879,-82.00403,-5,1,"26.837879, -82.00403"
35277,Birmingham,AL,33.544622,-86.929208,-6,1,"33.544622, -86.929208"
41256,Staffordsville,KY,37.832617,-82.86299,-5,1,"37.832617, -82.86299"
46068,Sharpsville,IN,40.378829,-86.09362,-5,0,"40.378829, -86.09362"
47920,Battle Ground,IN,40.543522,-86.81628,-5,0,"40.543522, -86.81628"
48034,Southfield,MI,42.474234,-83.29078,-5,1,"42.474234, -83.29078"
48885,Sidney,MI,43.247555,-85.16587,-5,1,"43.247555, -85.16587"
49013,Bangor,MI,42.308798,-86.12201,-5,1,"42.308798, -86.12201"
49422,Holland,MI,42.985596,-86.444751,-5,1,"42.985596, -86.444751"
49817,Cooks,MI,45.921508,-86.45869,-5,1,"45.921508, -86.45869"
12870,Schroon Lake,NY,43.835376,-73.75802,-5,1,"43.835376, -73.75802"
38549,Byrdstown,TN,36.572543,-85.15007,-6,1,"36.572543, -85.15007"
53168,Salem,WI,42.573081,-88.12444,-6,1,"42.573081, -88.12444"
29484,Summerville,SC,33.00234,-80.226694,-5,1,"33.00234, -80.226694"
30647,Ila,GA,34.120239,-83.288117,-5,1,"34.120239, -83.288117"
31419,Savannah,GA,31.986249,-81.20259,-5,1,"31.986249, -81.20259"
31543,Hortense,GA,31.320167,-81.85818,-5,1,"31.320167, -81.85818"
32102,Astor,FL,29.174417,-81.56319,-5,1,"29.174417, -81.56319"
22195,Woodbridge,VA,38.721912,-77.466897,-5,1,"38.721912, -77.466897"
12206,Albany,NY,42.669645,-73.77719,-5,1,"42.669645, -73.77719"
13407,Mohawk,NY,42.970099,-74.96051,-5,1,"42.970099, -74.96051"
28501,Kinston,NC,35.260895,-77.56469,-5,1,"35.260895, -77.56469"
29133,Rowesville,SC,33.37731,-80.81601,-5,1,"33.37731, -80.81601"
29307,Spartanburg,SC,34.982424,-81.85729,-5,1,"34.982424, -81.85729"
21022,Brooklandville,MD,39.397861,-76.671742,-5,1,"39.397861, -76.671742"
93782,Fresno,CA,36.746375,-119.639658,-8,1,"36.746375, -119.639658"
87517,Carson,NM,36.333259,-105.81143,-7,1,"36.333259, -105.81143"
83443,Ririe,ID,43.570104,-111.59911,-7,1,"43.570104, -111.59911"
83724,Boise,ID,43.619477,-116.195159,-7,1,"43.619477, -116.195159"
83816,Coeur D Alene,ID,47.678798,-116.682718,-8,1,"47.678798, -116.682718"
85920,Alpine,AZ,33.836157,-109.19785,-7,0,"33.836157, -109.19785"
99166,Republic,WA,48.657684,-118.72647,-8,1,"48.657684, -118.72647"
99580,Ekwok,AK,59.360233,-157.4838,-9,1,"59.360233, -157.4838"
96708,Haiku,HI,20.899634,-156.27315,-10,0,"20.899634, -156.27315"
00715,Mercedita,PR,18.003492,-66.55868,-4,0,"18.003492, -66.55868"
00777,Juncos,PR,18.224088,-65.91316,-4,0,"18.224088, -65.91316"
27355,Staley,NC,35.79386,-79.55521,-5,1,"35.79386, -79.55521"
35671,Tanner,AL,34.67373,-86.94986,-6,1,"34.67373, -86.94986"
35748,Gurley,AL,34.710942,-86.38995,-6,1,"34.710942, -86.38995"
36256,Daviston,AL,33.032076,-85.69962,-6,1,"33.032076, -85.69962"
37183,Wartrace,TN,35.508541,-86.30889,-6,1,"35.508541, -86.30889"
21842,Ocean City,MD,38.385457,-75.07153,-5,1,"38.385457, -75.07153"
22731,Pratts,VA,38.345179,-78.26151,-5,1,"38.345179, -78.26151"
23415,New Church,VA,37.973042,-75.53045,-5,1,"37.973042, -75.53045"
21158,Westminster,MD,39.624705,-77.03086,-5,1,"39.624705, -77.03086"
78935,Alleyton,TX,29.698797,-96.45594,-6,1,"29.698797, -96.45594"
79111,Amarillo,TX,35.226552,-101.67875,-6,1,"35.226552, -101.67875"
79976,El Paso,TX,31.694842,-106.299987,-7,1,"31.694842, -106.299987"
80757,Woodrow,CO,39.836887,-103.61156,-7,1,"39.836887, -103.61156"
71021,Cullen,LA,32.969535,-93.44959,-6,1,"32.969535, -93.44959"
72003,Almyra,AR,34.403216,-91.40953,-6,1,"34.403216, -91.40953"
72389,Wabash,AR,34.358049,-90.88366,-6,1,"34.358049, -90.88366"
94404,San Mateo,CA,37.554335,-122.27032,-8,1,"37.554335, -122.27032"
97251,Portland,OR,45.580557,-122.374776,-8,1,"45.580557, -122.374776"
97472,Saginaw,OR,43.863845,-122.99879,-8,1,"43.863845, -122.99879"
87041,Pena Blanca,NM,35.584234,-106.32728,-7,1,"35.584234, -106.32728"
90409,Santa Monica,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
93605,Big Creek,CA,37.191503,-119.26372,-8,1,"37.191503, -119.26372"
75114,Crandall,TX,32.629178,-96.44339,-6,1,"32.629178, -96.44339"
76044,Godley,TX,32.442679,-97.52595,-6,1,"32.442679, -97.52595"
85079,Phoenix,AZ,33.276539,-112.18717,-7,0,"33.276539, -112.18717"
77585,Saratoga,TX,30.304796,-94.52727,-6,1,"30.304796, -94.52727"
39203,Jackson,MS,32.308695,-90.19915,-6,1,"32.308695, -90.19915"
39347,Pachuta,MS,32.042598,-88.91588,-6,1,"32.042598, -88.91588"
42444,Poole,KY,37.641689,-87.63786,-6,1,"37.641689, -87.63786"
42735,Fairplay,KY,37.045089,-85.29683,-6,1,"37.045089, -85.29683"
61943,Oakland,IL,39.655063,-88.01806,-6,1,"39.655063, -88.01806"
56430,Ah Gwah Ching,MN,46.862332,-94.641872,-6,1,"46.862332, -94.641872"
57428,Bowdle,SD,45.459575,-99.67824,-6,1,"45.459575, -99.67824"
47404,Bloomington,IN,39.188246,-86.56779,-5,0,"39.188246, -86.56779"
48004,Anchorville,MI,42.824095,-82.66522,-5,1,"42.824095, -82.66522"
48099,Troy,MI,42.587643,-83.173666,-5,1,"42.587643, -83.173666"
48110,Azalia,MI,42.008164,-83.664277,-5,1,"42.008164, -83.664277"
48324,West Bloomfield,MI,42.595233,-83.39974,-5,1,"42.595233, -83.39974"
48812,Cedar Lake,MI,43.413761,-84.975271,-5,1,"43.413761, -84.975271"
02789,South Kingstown,RI,41.487831,-71.457592,-5,1,"41.487831, -71.457592"
60671,Chicago,IL,41.811929,-87.68732,-6,1,"41.811929, -87.68732"
56588,Vining,MN,46.246571,-95.5305,-6,1,"46.246571, -95.5305"
50673,Stout,IA,42.527131,-92.71138,-6,1,"42.527131, -92.71138"
54845,Hertel,WI,45.811685,-92.13692,-6,1,"45.811685, -92.13692"
55085,Vermillion,MN,44.674317,-92.96823,-6,1,"44.674317, -92.96823"
56123,Currie,MN,44.084381,-95.59321,-6,1,"44.084381, -95.59321"
41048,Hebron,KY,39.0805,-84.68754,-5,1,"39.0805, -84.68754"
43602,Toledo,OH,41.646649,-83.54935,-5,1,"41.646649, -83.54935"
44837,Greenwich,OH,41.020433,-82.50097,-5,1,"41.020433, -82.50097"
45306,Botkins,OH,40.464571,-84.18763,-5,1,"40.464571, -84.18763"
38574,Monterey,TN,36.133983,-85.23805,-6,1,"36.133983, -85.23805"
39058,Clinton,MS,32.311287,-90.397157,-6,1,"32.311287, -90.397157"
39701,Columbus,MS,33.492107,-88.43746,-6,1,"33.492107, -88.43746"
35442,Aliceville,AL,33.095505,-88.18653,-6,1,"33.095505, -88.18653"
36250,Alexandria,AL,33.766057,-85.88969,-6,1,"33.766057, -85.88969"
46773,Monroeville,IN,40.988714,-84.87284,-5,0,"40.988714, -84.87284"
47970,Otterbein,IN,40.480675,-87.10907,-5,0,"40.480675, -87.10907"
37031,Castalian Springs,TN,36.377228,-86.30112,-6,1,"36.377228, -86.30112"
37692,Unicoi,TN,36.20493,-82.31214,-5,1,"36.20493, -82.31214"
18443,Milanville,PA,41.656499,-75.11552,-5,1,"41.656499, -75.11552"
18614,Dushore,PA,41.501249,-76.38889,-5,1,"41.501249, -76.38889"
57035,Humboldt,SD,43.643112,-97.07195,-6,1,"43.643112, -97.07195"
57329,Dante,SD,43.002628,-98.16211,-6,1,"43.002628, -98.16211"
58444,Goodrich,ND,47.480027,-100.13717,-6,1,"47.480027, -100.13717"
63138,Saint Louis,MO,38.787849,-90.21041,-6,1,"38.787849, -90.21041"
73127,Oklahoma City,OK,35.481507,-97.6423,-6,1,"35.481507, -97.6423"
78669,Spicewood,TX,30.427733,-98.08062,-6,1,"30.427733, -98.08062"
00764,Vega Baja,PR,18.452084,-66.397138,-4,0,"18.452084, -66.397138"
05472,New Haven,VT,44.121825,-73.166,-5,1,"44.121825, -73.166"
95617,Davis,CA,38.619545,-121.961532,-8,1,"38.619545, -121.961532"
95894,Sacramento,CA,38.377411,-121.444429,-8,1,"38.377411, -121.444429"
98223,Arlington,WA,48.203856,-122.05288,-8,1,"48.203856, -122.05288"
91210,Glendale,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
91371,Woodland Hills,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
93762,Fresno,CA,36.746375,-119.639658,-8,1,"36.746375, -119.639658"
94106,San Francisco,CA,37.784827,-122.727802,-8,1,"37.784827, -122.727802"
94526,Danville,CA,37.811676,-121.98647,-8,1,"37.811676, -121.98647"
95101,San Jose,CA,37.189396,-121.705327,-8,1,"37.189396, -121.705327"
38456,Ethridge,TN,35.336135,-87.26409,-6,1,"35.336135, -87.26409"
39328,De Kalb,MS,32.744445,-88.69959,-6,1,"32.744445, -88.69959"
45146,Martinsville,OH,39.32006,-83.79841,-5,1,"39.32006, -83.79841"
30250,Lovejoy,GA,33.437428,-84.31519,-5,1,"33.437428, -84.31519"
32149,Interlachen,FL,29.58203,-81.744852,-5,1,"29.58203, -81.744852"
02833,Hopkinton,RI,41.470822,-71.77722,-5,1,"41.470822, -71.77722"
63390,Wright City,MO,38.797388,-91.03468,-6,1,"38.797388, -91.03468"
64449,Fillmore,MO,40.041181,-94.9786,-6,1,"40.041181, -94.9786"
01375,Sunderland,MA,42.449978,-72.56302,-5,1,"42.449978, -72.56302"
71254,Lake Providence,LA,32.806899,-91.20759,-6,1,"32.806899, -91.20759"
53714,Madison,WI,43.099861,-89.31786,-6,1,"43.099861, -89.31786"
78466,Corpus Christi,TX,27.777,-97.463213,-6,1,"27.777, -97.463213"
78945,La Grange,TX,29.909764,-96.8745,-6,1,"29.909764, -96.8745"
70148,New Orleans,LA,30.030902,-90.068022,-6,1,"30.030902, -90.068022"
72913,Fort Smith,AR,35.191046,-94.23816,-6,1,"35.191046, -94.23816"
47122,Georgetown,IN,38.300674,-85.96698,-5,1,"38.300674, -85.96698"
83348,Picabo,ID,43.304395,-114.06444,-7,1,"43.304395, -114.06444"
38060,Oakland,TN,35.214462,-89.5034,-6,1,"35.214462, -89.5034"
56374,Saint Joseph,MN,45.582653,-94.32974,-6,1,"45.582653, -94.32974"
67764,Winona,KS,38.942421,-101.20603,-6,1,"38.942421, -101.20603"
38901,Grenada,MS,33.77132,-89.80301,-6,1,"33.77132, -89.80301"
77274,Houston,TX,29.83399,-95.434241,-6,1,"29.83399, -95.434241"
42721,Caneyville,KY,37.413211,-86.49884,-6,1,"37.413211, -86.49884"
95315,Delhi,CA,37.428227,-120.77519,-8,1,"37.428227, -120.77519"
55487,Minneapolis,MN,45.015914,-93.47188,-6,1,"45.015914, -93.47188"
37333,Farner,TN,35.14864,-84.31707,-5,1,"35.14864, -84.31707"
30151,Nelson,GA,34.242944,-84.458326,-5,1,"34.242944, -84.458326"
44082,Pierpont,OH,41.759503,-80.56995,-5,1,"41.759503, -80.56995"
19905,Dover,DE,39.10868,-75.448023,-5,1,"39.10868, -75.448023"
44304,Akron,OH,41.081788,-81.50745,-5,1,"41.081788, -81.50745"
14843,Hornell,NY,42.331062,-77.65536,-5,1,"42.331062, -77.65536"
45501,Springfield,OH,39.927059,-83.813228,-5,1,"39.927059, -83.813228"
16102,New Castle,PA,40.970991,-80.38291,-5,1,"40.970991, -80.38291"
46920,Cutler,IN,40.472125,-86.47781,-5,0,"40.472125, -86.47781"
16861,New Millport,PA,40.87713,-78.53394,-5,1,"40.87713, -78.53394"
32244,Jacksonville,FL,30.222489,-81.74894,-5,1,"30.222489, -81.74894"
61822,Champaign,IL,40.126854,-88.29315,-6,1,"40.126854, -88.29315"
24312,Austinville,VA,36.837699,-80.85731,-5,1,"36.837699, -80.85731"
58757,Mandaree,ND,47.702563,-102.58745,-6,1,"47.702563, -102.58745"
24846,Isaban,WV,37.530963,-81.8885,-5,1,"37.530963, -81.8885"
49345,Sparta,MI,43.161106,-85.69952,-5,1,"43.161106, -85.69952"
25860,Lanark,WV,37.748935,-81.224458,-5,1,"37.748935, -81.224458"
51246,Rock Rapids,IA,43.430275,-96.1663,-6,1,"43.430275, -96.1663"
01806,Woburn,MA,42.446396,-71.459405,-5,1,"42.446396, -71.459405"
04124,Portland,ME,44.408078,-70.470703,-5,1,"44.408078, -70.470703"
06134,Hartford,CT,41.791776,-72.718832,-5,1,"41.791776, -72.718832"
04975,Shawmut,ME,44.624515,-69.586852,-5,1,"44.624515, -69.586852"
08739,Normandy Beach,NJ,40.000759,-74.24928,-5,1,"40.000759, -74.24928"
10730,Woodbury,NY,41.358899,-74.122951,-5,1,"41.358899, -74.122951"
12019,Ballston Lake,NY,42.916343,-73.86657,-5,1,"42.916343, -73.86657"
05664,Northfield Falls,VT,44.171238,-72.64976,-5,1,"44.171238, -72.64976"
06351,Jewett City,CT,41.604341,-71.97599,-5,1,"41.604341, -71.97599"
01144,Springfield,MA,42.101796,-72.59151,-5,1,"42.101796, -72.59151"
93724,Fresno,CA,36.746375,-119.639658,-8,1,"36.746375, -119.639658"
53551,Lake Mills,WI,43.082761,-88.90838,-6,1,"43.082761, -88.90838"
54733,Dallas,WI,45.275752,-91.85084,-6,1,"45.275752, -91.85084"
55350,Hutchinson,MN,44.896255,-94.38604,-6,1,"44.896255, -94.38604"
30511,Baldwin,GA,34.469971,-83.50035,-5,1,"34.469971, -83.50035"
60556,Waterman,IL,41.768498,-88.77539,-6,1,"41.768498, -88.77539"
30624,Bowman,GA,34.193943,-83.03375,-5,1,"34.193943, -83.03375"
74959,Spiro,OK,35.247209,-94.62105,-6,1,"35.247209, -94.62105"
23405,Machipongo,VA,37.425567,-75.93117,-5,1,"37.425567, -75.93117"
10273,New York,NY,40.780751,-73.977182,-5,1,"40.780751, -73.977182"
79511,Coahoma,TX,32.38737,-101.28147,-6,1,"32.38737, -101.28147"
19533,Leesport,PA,40.435509,-75.98937,-5,1,"40.435509, -75.98937"
72426,Dell,AR,35.855743,-90.04314,-6,1,"35.855743, -90.04314"
28547,Camp Lejeune,NC,34.637348,-77.3127,-5,1,"34.637348, -77.3127"
83815,Coeur D Alene,ID,47.718227,-116.78897,-8,1,"47.718227, -116.78897"
83428,Irwin,ID,43.369671,-111.23417,-7,1,"43.369671, -111.23417"
85352,Tacna,AZ,32.693448,-113.976313,-7,0,"32.693448, -113.976313"
62991,Tunnel Hill,IL,37.540479,-88.86601,-6,1,"37.540479, -88.86601"
93543,Littlerock,CA,34.533321,-117.94904,-8,1,"34.533321, -117.94904"
76955,Vancourt,TX,31.305402,-100.12871,-6,1,"31.305402, -100.12871"
30026,Duluth,GA,33.962979,-84.092267,-5,1,"33.962979, -84.092267"
38570,Livingston,TN,36.376289,-85.32585,-6,1,"36.376289, -85.32585"
89442,Wadsworth,NV,39.659593,-119.30527,-8,1,"39.659593, -119.30527"
44123,Euclid,OH,41.602498,-81.52357,-5,1,"41.602498, -81.52357"
80020,Broomfield,CO,39.93404,-105.05454,-7,1,"39.93404, -105.05454"
32128,Port Orange,FL,29.080251,-81.045962,-5,1,"29.080251, -81.045962"
71250,Jones,LA,32.978295,-91.61945,-6,1,"32.978295, -91.61945"
34683,Palm Harbor,FL,28.076744,-82.76116,-5,1,"28.076744, -82.76116"
96838,Honolulu,HI,24.859832,-168.021815,-10,0,"24.859832, -168.021815"
35031,Blountsville,AL,34.111425,-86.5338,-6,1,"34.111425, -86.5338"
45132,Highland,OH,39.344299,-83.59926,-5,1,"39.344299, -83.59926"
44444,Newton Falls,OH,41.188981,-80.96964,-5,1,"41.188981, -80.96964"
50643,Hudson,IA,42.377311,-92.46513,-6,1,"42.377311, -92.46513"
15411,Addison,PA,39.751296,-79.35113,-5,1,"39.751296, -79.35113"
15463,Merrittstown,PA,39.882521,-79.833585,-5,1,"39.882521, -79.833585"
40023,Fisherville,KY,38.182772,-85.43238,-5,1,"38.182772, -85.43238"
30362,Atlanta,GA,33.891251,-84.07456,-5,1,"33.891251, -84.07456"
15673,North Apollo,PA,40.593301,-79.55779,-5,1,"40.593301, -79.55779"
33054,Opa Locka,FL,25.909039,-80.24945,-5,1,"25.909039, -80.24945"
11430,Jamaica,NY,40.650519,-73.79567,-5,1,"40.650519, -73.79567"
33461,Lake Worth,FL,26.621145,-80.08976,-5,1,"26.621145, -80.08976"
13207,Syracuse,NY,43.020116,-76.16406,-5,1,"43.020116, -76.16406"
20250,Washington,DC,38.887323,-77.03274,-5,1,"38.887323, -77.03274"
43048,Mount Liberty,OH,40.406113,-82.465777,-5,1,"40.406113, -82.465777"
29365,Lyman,SC,34.96589,-82.14541,-5,1,"34.96589, -82.14541"
19099,Philadelphia,PA,40.001811,-75.11787,-5,1,"40.001811, -75.11787"
30143,Jasper,GA,34.454934,-84.41583,-5,1,"34.454934, -84.41583"
26571,Farmington,WV,39.513513,-80.25738,-5,1,"39.513513, -80.25738"
18602,Bear Creek,PA,41.184986,-75.75144,-5,1,"41.184986, -75.75144"
33412,West Palm Beach,FL,26.795367,-80.24044,-5,1,"26.795367, -80.24044"
28211,Charlotte,NC,35.170094,-80.79857,-5,1,"35.170094, -80.79857"
60961,Reddick,IL,41.105629,-88.23794,-6,1,"41.105629, -88.23794"
08825,Frenchtown,NJ,40.509998,-75.03239,-5,1,"40.509998, -75.03239"
62089,Taylor Springs,IL,39.130404,-89.49298,-6,1,"39.130404, -89.49298"
62465,Strasburg,IL,39.354837,-88.63491,-6,1,"39.354837, -88.63491"
42461,Uniontown,KY,37.771573,-87.91614,-6,1,"37.771573, -87.91614"
68929,Bloomington,NE,40.121789,-99.04457,-6,1,"40.121789, -99.04457"
70537,Evangeline,LA,30.261809,-92.5677,-6,1,"30.261809, -92.5677"
46011,Anderson,IN,40.112913,-85.737,-5,0,"40.112913, -85.737"
66220,Shawnee Mission,KS,38.964728,-94.82117,-6,1,"38.964728, -94.82117"
33993,Cape Coral,FL,26.681122,-82.01319,-5,1,"26.681122, -82.01319"
68017,Ceresco,NE,41.064961,-96.64953,-6,1,"41.064961, -96.64953"
56577,Richwood,MN,46.933961,-95.678375,-6,1,"46.933961, -95.678375"
36321,Cowarts,AL,31.202473,-85.301373,-6,1,"31.202473, -85.301373"
62651,Jacksonville,IL,39.698311,-90.26153,-6,1,"39.698311, -90.26153"
88011,Las Cruces,NM,32.312506,-106.70306,-7,1,"32.312506, -106.70306"
64116,Kansas City,MO,39.14912,-94.57314,-6,1,"39.14912, -94.57314"
88121,House,NM,34.706943,-103.97475,-7,1,"34.706943, -103.97475"
75551,Atlanta,TX,33.118611,-94.1773,-6,1,"33.118611, -94.1773"
94279,Sacramento,CA,38.377411,-121.444429,-8,1,"38.377411, -121.444429"
84732,Greenwich,UT,38.446294,-111.9101,-7,1,"38.446294, -111.9101"
97630,Lakeview,OR,42.199446,-120.42459,-8,1,"42.199446, -120.42459"
89011,Henderson,NV,36.121607,-114.92514,-8,1,"36.121607, -114.92514"
98802,East Wenatchee,WA,47.436898,-120.25742,-8,1,"47.436898, -120.25742"
95066,Scotts Valley,CA,37.057575,-122.01507,-8,1,"37.057575, -122.01507"
83244,Howe,ID,43.854175,-113.04362,-7,1,"43.854175, -113.04362"
98651,Underwood,WA,45.730656,-121.57558,-8,1,"45.730656, -121.57558"
97148,Yamhill,OR,45.352399,-123.22502,-8,1,"45.352399, -123.22502"
01057,Monson,MA,42.089269,-72.317,-5,1,"42.089269, -72.317"
96035,Gerber,CA,40.039257,-122.16555,-8,1,"40.039257, -122.16555"
57347,Benton,SD,43.73319,-97.607194,-6,1,"43.73319, -97.607194"
53520,Brodhead,WI,42.613107,-89.37364,-6,1,"42.613107, -89.37364"
01830,Haverhill,MA,42.78519,-71.07011,-5,1,"42.78519, -71.07011"
60681,Chicago,IL,41.811929,-87.68732,-6,1,"41.811929, -87.68732"
54564,Tripoli,WI,45.63298,-89.96658,-6,1,"45.63298, -89.96658"
63105,Saint Louis,MO,38.645484,-90.32888,-6,1,"38.645484, -90.32888"
41170,Saint Paul,KY,38.68177,-83.0695,-5,1,"38.68177, -83.0695"
32412,Panama City,FL,30.234451,-85.692035,-5,1,"30.234451, -85.692035"
42236,Herndon,KY,36.705024,-87.59935,-6,1,"36.705024, -87.59935"
54005,Clear Lake,WI,45.237727,-92.22901,-6,1,"45.237727, -92.22901"
20684,Saint Inigoes,MD,38.151666,-76.40512,-5,1,"38.151666, -76.40512"
56064,Manchester,MN,43.723693,-93.45161,-6,1,"43.723693, -93.45161"
21869,Vienna,MD,38.493753,-75.84317,-5,1,"38.493753, -75.84317"
71801,Hope,AR,33.657969,-93.59486,-6,1,"33.657969, -93.59486"
30638,Farmington,GA,33.775001,-83.42456,-5,1,"33.775001, -83.42456"
23168,Toano,VA,37.403872,-76.81744,-5,1,"37.403872, -76.81744"
46361,Michigan City,IN,41.70354,-86.915077,-6,1,"41.70354, -86.915077"
15226,Pittsburgh,PA,40.394002,-80.01655,-5,1,"40.394002, -80.01655"
27379,Yanceyville,NC,36.387904,-79.33107,-5,1,"36.387904, -79.33107"
12094,Johnsonville,NY,42.899334,-73.49006,-5,1,"42.899334, -73.49006"
43050,Mount Vernon,OH,40.385636,-82.48254,-5,1,"40.385636, -82.48254"
24719,Covel,WV,37.48929,-81.29736,-5,1,"37.48929, -81.29736"
24421,Churchville,VA,38.252683,-79.17339,-5,1,"38.252683, -79.17339"
34876,Lake Butter,FL,28.505419,-81.571248,-5,1,"28.505419, -81.571248"
24737,Montcalm,WV,37.352655,-81.24781,-5,1,"37.352655, -81.24781"
28651,Millers Creek,NC,36.241685,-81.27076,-5,1,"36.241685, -81.27076"
51531,Elk Horn,IA,41.596716,-95.0716,-6,1,"41.596716, -95.0716"
29205,Columbia,SC,33.990555,-80.99826,-5,1,"33.990555, -80.99826"
71029,Gilliam,LA,32.828541,-93.83918,-6,1,"32.828541, -93.83918"
29717,Hickory Grove,SC,34.963208,-81.43049,-5,1,"34.963208, -81.43049"
71910,Hot Springs Village,AR,34.581374,-93.099403,-6,1,"34.581374, -93.099403"
15634,Grapeville,PA,40.324588,-79.60693,-5,1,"40.324588, -79.60693"
48242,Detroit,MI,42.20649,-83.35297,-5,1,"42.20649, -83.35297"
16853,Milesburg,PA,40.942533,-77.7892,-5,1,"40.942533, -77.7892"
05641,Barre,VT,44.194307,-72.49443,-5,1,"44.194307, -72.49443"
32607,Gainesville,FL,29.646189,-82.39658,-5,1,"29.646189, -82.39658"
59041,Joliet,MT,45.505519,-108.92119,-7,1,"45.505519, -108.92119"
27042,Pine Hall,NC,36.335676,-80.05135,-5,1,"36.335676, -80.05135"
28024,Cliffside,NC,35.241615,-81.775456,-5,1,"35.241615, -81.775456"
32080,St. Augustine,FL,29.838279,-81.275174,-5,1,"29.838279, -81.275174"
05492,Waterville,VT,44.708468,-72.7585,-5,1,"44.708468, -72.7585"
06442,Ivoryton,CT,41.345099,-72.44392,-5,1,"41.345099, -72.44392"
08810,Dayton,NJ,40.372881,-74.51363,-5,1,"40.372881, -74.51363"
11431,Jamaica,NY,40.686903,-73.850143,-5,1,"40.686903, -73.850143"
11709,Bayville,NY,40.907277,-73.55713,-5,1,"40.907277, -73.55713"
12929,Dannemora,NY,44.847709,-73.582317,-5,1,"44.847709, -73.582317"
13435,Prospect,NY,43.305156,-75.150183,-5,1,"43.305156, -75.150183"
01107,Springfield,MA,42.120193,-72.6061,-5,1,"42.120193, -72.6061"
02482,Wellesley,MA,42.300096,-71.30336,-5,1,"42.300096, -71.30336"
